idx,date,open,high,low,close,volume,transaction_value,listed_stock_amount,market_capitalization,foreigner_limit_buy_quantity,foreigner_available_buy_quantity,foreigner_holding_quantity,foreigner_holding_rate,agency_net_buy_quantity,agency_accumulate_net_buy_quantity,advance_decline_line,advance_decline_ratio,deposit,turnover_ratio,transaction_completion_rate
382,20201120,167000,171000,167000,169500,112262,19025000000,22812000,3866634000000,22812344,17783727,5028617,22.040000915527344,30255,-794945,0,0.0,0,0.0,0.0
381,20201123,169500,169500,164500,169000,88154,14786000000,22812000,3855228000000,22812344,17790676,5021668,22.010000228881836,4263,-790682,0,0.0,0,0.0,0.0
380,20201124,168500,168500,165000,165500,82112,13603000000,22812000,3775386000000,22812344,17806965,5005379,21.940000534057617,-15342,-806024,0,0.0,0,0.0,0.0
379,20201125,165500,166000,162500,163500,94025,15383000000,22812000,3729762000000,22812344,17816118,4996226,21.899999618530273,-5301,-811325,0,0.0,0,0.0,0.0
378,20201126,162500,166000,162500,166000,59500,9777000000,22812000,3786792000000,22812344,17819844,4992500,21.889999389648438,-4702,-816027,0,0.0,0,0.0,0.0
377,20201127,166000,166000,161500,162500,72347,11801000000,22812000,3706950000000,22812344,17845718,4966626,21.770000457763672,-11901,-827928,0,0.0,0,0.0,0.0
376,20201130,164500,166000,162500,166000,118430,19479000000,22812000,3786792000000,22812344,17841938,4970406,21.790000915527344,944,-826984,0,0.0,0,0.0,0.0
375,20201201,166000,166000,164000,164500,49589,8164000000,22812000,3752574000000,22812344,17843604,4968740,21.780000686645508,2758,-824226,0,0.0,0,0.0,0.0
374,20201202,164500,164500,161500,162000,96844,15716000000,22812000,3695544000000,22812344,17866072,4946272,21.68000030517578,-10092,-834318,0,0.0,0,0.0,0.0
373,20201203,161500,162500,160500,162500,74693,12078000000,22812000,3706950000000,22812344,17882368,4929976,21.610000610351562,1197,-833121,0,0.0,0,0.0,0.0
372,20201204,162500,163000,160500,161500,64608,10409000000,22812000,3684138000000,22812344,17888742,4923602,21.579999923706055,-6527,-839648,0,0.0,0,0.0,0.0
371,20201207,159500,160000,157500,158000,112933,17901000000,22812000,3604296000000,22812344,17924238,4888106,21.43000030517578,-18524,-858172,0,0.0,0,0.0,0.0
370,20201208,159000,160500,158000,159500,70202,11196000000,22812000,3638514000000,22812344,17941066,4871278,21.350000381469727,14630,-843542,0,0.0,0,0.0,0.0
369,20201209,159000,161000,158500,160500,76452,12225000000,22812000,3661326000000,22812344,17961978,4850366,21.260000228881836,6316,-837226,0,0.0,0,0.0,0.0
368,20201210,162000,162000,158500,161500,135637,21758000000,22812000,3684138000000,22812344,18031653,4780691,20.959999084472656,57830,-779396,0,0.0,0,0.0,0.0
367,20201211,161500,162500,161000,161000,75168,12140000000,22812000,3672732000000,22812344,18060834,4751510,20.829999923706055,7068,-772328,0,0.0,0,0.0,0.0
366,20201214,162500,162500,160000,161500,66886,10782000000,22812000,3684138000000,22812344,18072294,4740050,20.780000686645508,-3490,-775818,0,0.0,0,0.0,0.0
365,20201215,161500,162500,160500,161000,53821,8694000000,22812000,3672732000000,22812344,18071736,4740608,20.780000686645508,7940,-767878,0,0.0,0,0.0,0.0
364,20201216,161500,162500,160500,161500,74179,11966000000,22812000,3684138000000,22812344,18087765,4724579,20.709999084472656,871,-767007,0,0.0,0,0.0,0.0
363,20201217,162500,162500,160500,160500,49182,7923000000,22812000,3661326000000,22812344,18093125,4719219,20.690000534057617,-5272,-772279,0,0.0,0,0.0,0.0
362,20201218,161000,163500,160500,163500,83471,13541000000,22812000,3729762000000,22812344,18074710,4737634,20.770000457763672,4269,-768010,0,0.0,0,0.0,0.0
361,20201221,164000,164000,161000,163500,60695,9876000000,22812000,3729762000000,22812344,18080997,4731347,20.739999771118164,7337,-760673,0,0.0,0,0.0,0.0
360,20201222,163000,165000,161500,161500,74180,12140000000,22812000,3684138000000,22812344,18077786,4734558,20.75,1062,-759611,0,0.0,0,0.0,0.0
359,20201223,162500,164000,162000,163000,45348,7395000000,22812000,3718356000000,22812344,18069116,4743228,20.790000915527344,7091,-752520,0,0.0,0,0.0,0.0
358,20201224,163000,164000,161000,163500,62372,10121000000,22812000,3729762000000,22812344,18074333,4738011,20.770000457763672,4444,-748076,0,0.0,0,0.0,0.0
357,20201228,163500,164500,161000,164000,101842,16607000000,22812000,3741168000000,22812344,18040098,4772246,20.920000076293945,5945,-742131,0,0.0,0,0.0,0.0
356,20201229,162500,164500,162000,164000,65749,10745000000,22812000,3741168000000,22812344,18015261,4797083,21.030000686645508,-12216,-754347,0,0.0,0,0.0,0.0
355,20201230,164000,166500,163000,165500,70687,11653000000,22812000,3775386000000,22812344,17989257,4823087,21.139999389648438,8899,-745448,0,0.0,0,0.0,0.0
354,20210104,167500,169000,163500,168500,118757,19835000000,22812000,3843822000000,22812344,17966242,4846102,21.239999771118164,6752,-738696,0,0.0,0,0.0,0.0
353,20210105,168000,179000,167500,177000,275065,48208000000,22812000,4037724000000,22812344,17939229,4873115,21.360000610351562,42590,-696106,0,0.0,0,0.0,0.0
352,20210106,177000,177000,170500,172000,133609,23164000000,22812000,3923664000000,22812344,17938282,4874062,21.3700008392334,1321,-694785,0,0.0,0,0.0,0.0
351,20210107,174000,177000,172000,174500,111350,19467000000,22812000,3980694000000,22812344,17951185,4861159,21.309999465942383,25260,-669525,0,0.0,0,0.0,0.0
350,20210108,175000,175000,170500,173000,119868,20662000000,22812000,3946476000000,22812344,17973166,4839178,21.209999084472656,-193,-669718,0,0.0,0,0.0,0.0
349,20210111,173000,173500,167500,170000,138200,23456000000,22812000,3878040000000,22812344,17990100,4822244,21.139999389648438,1981,-667737,0,0.0,0,0.0,0.0
348,20210112,171500,172000,168000,172000,88355,15035000000,22812000,3923664000000,22812344,17973854,4838490,21.209999084472656,-16298,-684035,0,0.0,0,0.0,0.0
347,20210113,173000,173000,170000,170500,71433,12197000000,22812000,3889446000000,22812344,17974339,4838005,21.209999084472656,-9756,-693791,0,0.0,0,0.0,0.0
346,20210114,169500,172500,168500,171000,97606,16605000000,22812000,3900852000000,22812344,17961187,4851157,21.270000457763672,-24369,-718160,0,0.0,0,0.0,0.0
345,20210115,172000,176500,169000,169000,146533,25341000000,22812000,3855228000000,22812344,17972105,4840239,21.219999313354492,-11823,-729983,0,0.0,0,0.0,0.0
344,20210118,167500,168500,161000,161500,124302,20417000000,22812000,3684138000000,22812344,18007308,4805036,21.059999465942383,-10709,-740692,0,0.0,0,0.0,0.0
343,20210119,163000,167000,163000,165000,74337,12256000000,22812000,3763980000000,22812344,18012148,4800196,21.040000915527344,-601,-741293,0,0.0,0,0.0,0.0
342,20210120,165500,167500,163500,167000,72783,12078000000,22812000,3809604000000,22812344,18012363,4799981,21.040000915527344,-12672,-753965,0,0.0,0,0.0,0.0
341,20210121,167500,169500,167000,169000,79789,13405000000,22812000,3855228000000,22812344,18004606,4807738,21.079999923706055,-6820,-760785,0,0.0,0,0.0,0.0
340,20210122,171000,172000,166500,171000,109649,18661000000,22812000,3900852000000,22812344,17979817,4832527,21.18000030517578,-10945,-771730,0,0.0,0,0.0,0.0
339,20210125,172000,173000,169500,172000,70851,12185000000,22812000,3923664000000,22812344,17968510,4843834,21.229999542236328,5695,-766035,0,0.0,0,0.0,0.0
338,20210126,172000,172000,169000,169500,62947,10697000000,22812000,3866634000000,22812344,17956951,4855393,21.280000686645508,-19595,-785630,0,0.0,0,0.0,0.0
337,20210127,171000,172000,167500,169000,83331,14142000000,22812000,3855228000000,22812344,17954542,4857802,21.290000915527344,-3329,-788959,0,0.0,0,0.0,0.0
336,20210128,167000,177000,165000,173500,186405,32012000000,22812000,3957882000000,22812344,17931609,4880735,21.399999618530273,14090,-774869,0,0.0,0,0.0,0.0
335,20210129,175500,175500,166500,168000,158729,27218000000,22812000,3832416000000,22812344,17928455,4883889,21.40999984741211,-3884,-778753,0,0.0,0,0.0,0.0
334,20210201,169500,171000,164500,170000,64790,10936000000,22812000,3878040000000,22812344,17925056,4887288,21.420000076293945,4607,-774146,0,0.0,0,0.0,0.0
333,20210202,170000,176000,169000,174000,122668,21334000000,22812000,3969288000000,22812344,17904477,4907867,21.510000228881836,4599,-769547,0,0.0,0,0.0,0.0
332,20210203,176500,191500,174000,189500,469408,87002000000,22812000,4322874000000,22812344,17858399,4953945,21.719999313354492,103272,-666275,0,0.0,0,0.0,0.0
331,20210204,193000,194500,185500,188500,198308,37484000000,22812000,4300062000000,22812344,17841990,4970354,21.790000915527344,-6104,-672379,0,0.0,0,0.0,0.0
330,20210205,189000,189000,182500,184000,92775,17094000000,22812000,4197408000000,22812344,17853110,4959234,21.739999771118164,10427,-661952,0,0.0,0,0.0,0.0
329,20210208,185500,186500,178500,180000,109852,20032000000,22812000,4106160000000,22812344,17854096,4958248,21.729999542236328,-1241,-663193,0,0.0,0,0.0,0.0
328,20210209,180000,181000,176000,177000,69934,12439000000,22812000,4037724000000,22812344,17862588,4949756,21.700000762939453,2720,-660473,0,0.0,0,0.0,0.0
327,20210210,177000,177000,172000,173500,118702,20624000000,22812000,3957882000000,22812344,17873044,4939300,21.649999618530273,-31915,-692388,0,0.0,0,0.0,0.0
326,20210215,176000,176000,172500,173500,95929,16702000000,22812000,3957882000000,22812344,17887029,4925315,21.59000015258789,-16076,-708464,0,0.0,0,0.0,0.0
325,20210216,174500,179000,173500,179000,102372,18142000000,22812000,4083348000000,22812344,17895244,4917100,21.549999237060547,1476,-706988,0,0.0,0,0.0,0.0
324,20210217,179500,179500,173000,174500,90898,15886000000,22812000,3980694000000,22812344,17916172,4896172,21.459999084472656,-18198,-725186,0,0.0,0,0.0,0.0
323,20210218,175500,176000,171500,171500,73557,12713000000,22812000,3912258000000,22812344,17921170,4891174,21.440000534057617,-246,-725432,0,0.0,0,0.0,0.0
322,20210219,171500,173500,168500,170500,71528,12180000000,22812000,3889446000000,22812344,17918946,4893398,21.450000762939453,-9825,-735257,0,0.0,0,0.0,0.0
321,20210222,172000,174500,171500,171500,53738,9284000000,22812000,3912258000000,22812344,17913239,4899105,21.479999542236328,-6037,-741294,0,0.0,0,0.0,0.0
320,20210223,172000,172500,169000,170500,66345,11306000000,22812000,3889446000000,22812344,17922452,4889892,21.440000534057617,-10212,-751506,0,0.0,0,0.0,0.0
319,20210224,170500,171000,165500,165500,79450,13338000000,22812000,3775386000000,22812344,17936183,4876161,21.3799991607666,251,-751255,0,0.0,0,0.0,0.0
318,20210225,166500,168000,162500,167500,92447,15336000000,22812000,3821010000000,22812344,17959344,4853000,21.270000457763672,-3588,-754843,0,0.0,0,0.0,0.0
317,20210226,165500,166000,162500,164000,71990,11796000000,22812000,3741168000000,22812344,17961070,4851274,21.270000457763672,-8761,-763604,0,0.0,0,0.0,0.0
316,20210302,166000,166500,162000,163000,57658,9457000000,22812000,3718356000000,22812344,17975430,4836914,21.200000762939453,1455,-762149,0,0.0,0,0.0,0.0
315,20210303,163000,170000,163000,168000,67078,11248000000,22812000,3832416000000,22812344,17959677,4852667,21.270000457763672,5788,-756361,0,0.0,0,0.0,0.0
314,20210304,168000,172500,166000,170500,104989,17829000000,22812000,3889446000000,22812344,17955551,4856793,21.290000915527344,1543,-754818,0,0.0,0,0.0,0.0
313,20210305,170500,170500,166500,167000,55587,9325000000,22812000,3809604000000,22812344,17955523,4856821,21.290000915527344,-11462,-766280,0,0.0,0,0.0,0.0
312,20210308,168000,170500,167000,168000,35081,5917000000,22812000,3832416000000,22812344,17955854,4856490,21.290000915527344,3457,-762823,0,0.0,0,0.0,0.0
311,20210309,169000,170500,164000,165000,74939,12469000000,22812000,3763980000000,22812344,17955019,4857325,21.290000915527344,-7965,-770788,0,0.0,0,0.0,0.0
310,20210310,167000,169500,165000,166500,47118,7867000000,22812000,3798198000000,22812344,17942095,4870249,21.350000381469727,-9272,-780060,0,0.0,0,0.0,0.0
309,20210311,167000,171000,167000,169000,65418,11097000000,22812000,3855228000000,22812344,17926320,4886024,21.420000076293945,4391,-775669,0,0.0,0,0.0,0.0
308,20210312,171000,171000,169500,170500,37967,6459000000,22812000,3889446000000,22812344,17921708,4890636,21.440000534057617,-1701,-777370,0,0.0,0,0.0,0.0
307,20210315,170000,172000,168000,172000,42498,7231000000,22812000,3923664000000,22812344,17916071,4896273,21.459999084472656,4562,-772808,0,0.0,0,0.0,0.0
306,20210316,173000,176500,172500,176000,127553,22371000000,22812000,4014912000000,22812344,17913139,4899205,21.479999542236328,50757,-722051,0,0.0,0,0.0,0.0
305,20210317,176500,176500,174000,176000,48787,8545000000,22812000,4014912000000,22812344,17893420,4918924,21.559999465942383,-2926,-724977,0,0.0,0,0.0,0.0
304,20210318,176500,178500,174000,174000,61926,10901000000,22812000,3969288000000,22812344,17885785,4926559,21.600000381469727,-6178,-731155,0,0.0,0,0.0,0.0
303,20210319,172000,172500,169000,169500,62610,10642000000,22812000,3866634000000,22812344,17892911,4919433,21.559999465942383,-7604,-738759,0,0.0,0,0.0,0.0
302,20210322,171000,174000,169500,174000,51633,8877000000,22812000,3969288000000,22812344,17877898,4934446,21.6299991607666,-8424,-747183,0,0.0,0,0.0,0.0
301,20210323,174500,175500,171500,173500,42919,7423000000,22812000,3957882000000,22812344,17877983,4934361,21.6299991607666,4717,-742466,0,0.0,0,0.0,0.0
300,20210324,173500,182500,173000,180000,149224,26644000000,22812000,4106160000000,22812344,17867017,4945327,21.68000030517578,29902,-712564,0,0.0,0,0.0,0.0
299,20210325,181500,186000,172000,178500,209785,37680000000,22812000,4071942000000,22812344,17865910,4946434,21.68000030517578,17651,-694913,0,0.0,0,0.0,0.0
298,20210326,180500,187000,180500,185000,152253,28068000000,22812000,4220220000000,22812344,17815504,4996840,21.899999618530273,27317,-667596,0,0.0,0,0.0,0.0
297,20210329,185000,190000,185000,189500,107560,20279000000,22812000,4322874000000,22812344,17794901,5017443,21.989999771118164,25731,-641865,0,0.0,0,0.0,0.0
296,20210330,190000,190500,184000,186500,78020,14526000000,22812000,4254438000000,22812344,17782004,5030340,22.049999237060547,-3849,-645714,0,0.0,0,0.0,0.0
295,20210331,186500,187000,181000,183000,71655,13150000000,22812000,4174596000000,22812344,17772165,5040179,22.09000015258789,-2797,-648511,0,0.0,0,0.0,0.0
294,20210401,182500,185500,178500,180500,74956,13577000000,22812000,4117566000000,22812344,17762835,5049509,22.1299991607666,-14449,-662960,0,0.0,0,0.0,0.0
293,20210402,179500,183000,179500,182000,43726,7917000000,22812000,4151784000000,22812344,17765975,5046369,22.1200008392334,8442,-654518,0,0.0,0,0.0,0.0
292,20210405,181500,182000,179500,180500,29617,5345000000,22812000,4117566000000,22812344,17767241,5045103,22.1200008392334,618,-653900,0,0.0,0,0.0,0.0
291,20210406,180000,183500,178000,183500,48109,8689000000,22812000,4186002000000,22812344,17762036,5050308,22.139999389648438,-2637,-656537,0,0.0,0,0.0,0.0
290,20210407,182000,183500,180500,183000,37515,6829000000,22812000,4174596000000,22812344,17759448,5052896,22.149999618530273,5914,-650623,0,0.0,0,0.0,0.0
289,20210408,183000,183000,179000,179000,47903,8636000000,22812000,4083348000000,22812344,17773348,5038996,22.09000015258789,-3191,-653814,0,0.0,0,0.0,0.0
288,20210409,179000,180000,177500,178000,50022,8926000000,22812000,4060536000000,22812344,17780331,5032013,22.059999465942383,67,-653747,0,0.0,0,0.0,0.0
287,20210412,178500,180000,177000,178000,33527,5970000000,22812000,4060536000000,22812344,17777976,5034368,22.06999969482422,-4581,-658328,0,0.0,0,0.0,0.0
286,20210413,178500,178500,175000,175000,69826,12296000000,22812000,3992100000000,22812344,17799379,5012965,21.969999313354492,2738,-655590,0,0.0,0,0.0,0.0
285,20210414,175500,177500,175500,176000,30917,5456000000,22812000,4014912000000,22812344,17806506,5005838,21.940000534057617,2581,-653009,0,0.0,0,0.0,0.0
284,20210415,176000,176500,174500,174500,43076,7554000000,22812000,3980694000000,22812344,17806907,5005437,21.940000534057617,-11089,-664098,0,0.0,0,0.0,0.0
283,20210416,174500,180500,174500,179500,66232,11796000000,22812000,4094754000000,22812344,17787186,5025158,22.030000686645508,4272,-659826,0,0.0,0,0.0,0.0
282,20210419,180000,180500,178500,179000,27927,5009000000,22812000,4083348000000,22812344,17784324,5028020,22.040000915527344,-282,-660108,0,0.0,0,0.0,0.0
281,20210420,180000,181000,178000,180000,48302,8667000000,22812000,4106160000000,22812344,17787942,5024402,22.020000457763672,4841,-655267,0,0.0,0,0.0,0.0
280,20210421,181000,181000,176000,178500,53612,9551000000,22812000,4071942000000,22812344,17780002,5032342,22.059999465942383,-8855,-664122,0,0.0,0,0.0,0.0
279,20210422,178000,179500,177000,177000,31722,5652000000,22812000,4037724000000,22812344,17781293,5031051,22.049999237060547,3023,-661099,0,0.0,0,0.0,0.0
278,20210423,177000,178500,175500,176000,32772,5790000000,22812000,4014912000000,22812344,17782428,5029916,22.049999237060547,1699,-659400,0,0.0,0,0.0,0.0
277,20210426,176500,181000,176000,180500,48585,8731000000,22812000,4117566000000,22812344,17771487,5040857,22.100000381469727,2969,-656431,0,0.0,0,0.0,0.0
276,20210427,180500,180500,177500,179000,28245,5055000000,22812000,4083348000000,22812344,17774484,5037860,22.079999923706055,5083,-651348,0,0.0,0,0.0,0.0
275,20210428,180500,180500,178500,178500,28790,5166000000,22812000,4071942000000,22812344,17772117,5040227,22.09000015258789,843,-650505,0,0.0,0,0.0,0.0
274,20210429,178500,179500,173000,174000,52779,9235000000,22812000,3969288000000,22812344,17778353,5033991,22.06999969482422,-11881,-662386,0,0.0,0,0.0,0.0
273,20210430,173000,176500,171000,171500,40781,7058000000,22812000,3912258000000,22812344,17771285,5041059,22.100000381469727,-11587,-673973,0,0.0,0,0.0,0.0
272,20210503,171500,173000,167500,167500,54026,9101000000,22812000,3821010000000,22812344,17781910,5030434,22.049999237060547,-12265,-686238,0,0.0,0,0.0,0.0
271,20210504,167000,169000,166000,168500,46680,7439000000,22812000,3843822000000,22812344,17795786,5016558,21.989999771118164,-8250,-694488,0,0.0,0,0.0,0.0
270,20210506,168500,170000,167000,170000,46901,7905000000,22812000,3878040000000,22812344,17794084,5018260,22.0,-17596,-712084,0,0.0,0,0.0,0.0
269,20210507,170500,175000,168500,168500,78677,13441000000,22812000,3843822000000,22812344,17794820,5017524,21.989999771118164,-17400,-729484,0,0.0,0,0.0,0.0
268,20210510,169000,174500,169000,172500,101583,17515000000,22812000,3935070000000,22812344,17760184,5052160,22.149999618530273,-23845,-753329,0,0.0,0,0.0,0.0
267,20210511,173000,174500,169000,170500,76682,13090000000,22812000,3889446000000,22812344,17757684,5054660,22.15999984741211,-29100,-782429,0,0.0,0,0.0,0.0
266,20210512,170500,170500,165500,168500,73294,12295000000,22812000,3843822000000,22812344,17764908,5047436,22.1299991607666,-13310,-795739,0,0.0,0,0.0,0.0
265,20210513,166000,171500,165500,171500,68299,11566000000,22812000,3912258000000,22812344,17753794,5058550,22.170000076293945,455,-795284,0,0.0,0,0.0,0.0
264,20210514,170000,171000,168500,170000,36920,6268000000,22812000,3878040000000,22812344,17754726,5057618,22.170000076293945,-2939,-798223,0,0.0,0,0.0,0.0
263,20210517,170000,170000,168500,169500,26626,4500000000,22812000,3866634000000,22812344,17751558,5060786,22.18000030517578,-7196,-805419,0,0.0,0,0.0,0.0
262,20210518,170500,171500,170000,171500,33343,5691000000,22812000,3912258000000,22812344,17737201,5075143,22.25,-353,-805772,0,0.0,0,0.0,0.0
261,20210520,169500,171000,168000,170000,29555,5024000000,22812000,3878040000000,22812344,17732710,5079634,22.270000457763672,-5381,-811153,0,0.0,0,0.0,0.0
260,20210521,170500,171500,169000,169500,31253,5317000000,22812000,3866634000000,22812344,17735114,5077230,22.260000228881836,-4094,-815247,0,0.0,0,0.0,0.0
259,20210524,169000,170000,165000,166500,43526,7281000000,22812000,3798198000000,22812344,17740533,5071811,22.229999542236328,-9651,-824898,0,0.0,0,0.0,0.0
258,20210525,167000,169500,167000,169500,40048,6722000000,22812000,3866634000000,22812344,17731470,5080874,22.270000457763672,-662,-825560,0,0.0,0,0.0,0.0
257,20210526,170500,174000,169500,170500,45148,7741000000,22812000,3889446000000,22812344,17720971,5091373,22.31999969482422,405,-825155,0,0.0,0,0.0,0.0
256,20210527,169500,171500,168000,171500,78104,13307000000,22812000,3912258000000,22812344,17723086,5089258,22.309999465942383,-5325,-830480,0,0.0,0,0.0,0.0
255,20210528,171500,171500,169500,170000,29812,5078000000,22812000,3878040000000,22812344,17723035,5089309,22.309999465942383,1164,-829316,0,0.0,0,0.0,0.0
254,20210531,171000,171000,168000,170000,44536,7538000000,22812000,3878040000000,22812344,17716609,5095735,22.34000015258789,-26478,-855794,0,0.0,0,0.0,0.0
253,20210601,170000,170500,168500,169500,46783,7917000000,22812000,3866634000000,22812344,17712772,5099572,22.350000381469727,-20859,-876653,0,0.0,0,0.0,0.0
252,20210602,169500,170500,168000,168500,48773,8235000000,22812000,3843822000000,22812344,17705160,5107184,22.389999389648438,-19321,-895974,0,0.0,0,0.0,0.0
251,20210603,168500,170000,168000,170000,46776,7909000000,22812000,3878040000000,22812344,17688229,5124115,22.459999084472656,-19711,-915685,0,0.0,0,0.0,0.0
250,20210604,168500,169500,166500,167000,76675,12819000000,22812000,3809604000000,22812344,17692099,5120245,22.450000762939453,-47392,-963077,0,0.0,0,0.0,0.0
249,20210607,167000,168000,166000,166500,49827,8301000000,22812000,3798198000000,22812344,17698092,5114252,22.420000076293945,-9131,-972208,0,0.0,0,0.0,0.0
248,20210608,167500,168500,166500,168000,30942,5195000000,22812000,3832416000000,22812344,17688035,5124309,22.459999084472656,-4028,-976236,0,0.0,0,0.0,0.0
247,20210609,168000,168000,166000,166000,27831,4645000000,22812000,3786792000000,22812344,17695071,5117273,22.43000030517578,-76,-976312,0,0.0,0,0.0,0.0
246,20210610,166500,167000,164000,165000,68888,11365000000,22812000,3763980000000,22812344,17702527,5109817,22.399999618530273,-18503,-994815,0,0.0,0,0.0,0.0
245,20210611,165000,167000,165000,166500,28849,4791000000,22812000,3798198000000,22812344,17705851,5106493,22.3799991607666,284,-994531,0,0.0,0,0.0,0.0
244,20210614,166500,168000,165500,167000,37022,6178000000,22812000,3809604000000,22812344,17709996,5102348,22.3700008392334,-9142,-1003673,0,0.0,0,0.0,0.0
243,20210615,167000,167500,166000,166000,49236,8205000000,22812000,3786792000000,22812344,17718934,5093410,22.329999923706055,-7649,-1011322,0,0.0,0,0.0,0.0
242,20210616,166500,175000,166500,175000,217574,37483000000,22812000,3992100000000,22812344,17636518,5175826,22.690000534057617,47555,-963767,0,0.0,0,0.0,0.0
241,20210617,175000,180000,175000,177500,124205,22073000000,22812000,4049130000000,22812344,17631527,5180817,22.709999084472656,23398,-940369,0,0.0,0,0.0,0.0
240,20210618,180000,180000,175500,178000,100079,17766000000,22812000,4060536000000,22812344,17610030,5202314,22.799999237060547,-12268,-952637,0,0.0,0,0.0,0.0
239,20210621,178500,179000,175500,177500,61518,10903000000,22812000,4049130000000,22812344,17601344,5211000,22.84000015258789,-13025,-965662,0,0.0,0,0.0,0.0
238,20210622,177000,178500,175000,175500,38956,6860000000,22812000,4003506000000,22812344,17593801,5218543,22.8799991607666,-9606,-975268,0,0.0,0,0.0,0.0
237,20210623,175500,178000,172500,177500,68832,12105000000,22812000,4049130000000,22812344,17590208,5222136,22.889999389648438,5086,-970182,0,0.0,0,0.0,0.0
236,20210624,177000,178000,174500,177500,53072,9356000000,22812000,4049130000000,22812344,17577654,5234690,22.950000762939453,-9543,-979725,0,0.0,0,0.0,0.0
235,20210625,176000,178500,175500,178500,59354,10557000000,22812000,4071942000000,22812344,17567301,5245043,22.989999771118164,14924,-964801,0,0.0,0,0.0,0.0
234,20210628,179500,181000,177000,180000,68684,12359000000,22812000,4106160000000,22812344,17569536,5242808,22.979999542236328,25165,-939636,0,0.0,0,0.0,0.0
233,20210629,180000,180000,177500,178000,40550,7233000000,22812000,4060536000000,22812344,17571328,5241016,22.969999313354492,1471,-938165,0,0.0,0,0.0,0.0
232,20210630,176500,179500,176500,177000,41456,7402000000,22812000,4037724000000,22812344,17574196,5238148,22.959999084472656,17999,-920166,0,0.0,0,0.0,0.0
231,20210701,177000,183500,176500,182000,78265,14184000000,22812000,4151784000000,22812344,17556266,5256078,23.040000915527344,18436,-901730,0,0.0,0,0.0,0.0
230,20210702,182000,182000,178000,180000,35058,6299000000,22812000,4106160000000,22812344,17569453,5242891,22.979999542236328,5702,-896028,0,0.0,0,0.0,0.0
229,20210705,180000,181500,178500,179500,20634,3708000000,22812000,4094754000000,22812344,17566966,5245378,22.989999771118164,1545,-894483,0,0.0,0,0.0,0.0
228,20210706,180500,182000,179500,181000,27924,5051000000,22812000,4128972000000,22812344,17563876,5248468,23.010000228881836,5772,-888711,0,0.0,0,0.0,0.0
227,20210707,180000,182000,178500,180500,39502,7137000000,22812000,4117566000000,22812344,17565262,5247082,23.0,6318,-882393,0,0.0,0,0.0,0.0
226,20210708,180000,182000,178000,179000,43288,7794000000,22812000,4083348000000,22812344,17552676,5259668,23.059999465942383,-6350,-888743,0,0.0,0,0.0,0.0
225,20210709,179500,183500,175500,181500,64849,11665000000,22812000,4140378000000,22812344,17560262,5252082,23.020000457763672,27023,-861720,0,0.0,0,0.0,0.0
224,20210712,181000,182500,179500,181000,23593,4280000000,22812000,4128972000000,22812344,17565729,5246615,23.0,10501,-851219,0,0.0,0,0.0,0.0
223,20210713,182000,186000,182000,185000,63597,11763000000,22812000,4220220000000,22812344,17547617,5264727,23.079999923706055,15204,-836015,0,0.0,0,0.0,0.0
222,20210714,184000,184500,181500,183500,32888,6025000000,22812000,4186002000000,22812344,17551366,5260978,23.059999465942383,-341,-836356,0,0.0,0,0.0,0.0
221,20210715,183500,184500,182000,183000,37571,6879000000,22812000,4174596000000,22812344,17551111,5261233,23.059999465942383,-65,-836421,0,0.0,0,0.0,0.0
220,20210716,182000,184500,181000,184500,20627,3775000000,22812000,4208814000000,22812344,17543380,5268964,23.100000381469727,-490,-836911,0,0.0,0,0.0,0.0
219,20210719,182000,185000,180000,183500,25442,4638000000,22812000,4186002000000,22812344,17541753,5270591,23.100000381469727,1934,-834977,0,0.0,0,0.0,0.0
218,20210720,182000,183500,179000,179500,27843,5020000000,22812000,4094754000000,22812344,17540317,5272027,23.110000610351562,-4114,-839091,0,0.0,0,0.0,0.0
217,20210721,180000,180500,178000,179000,26001,4658000000,22812000,4083348000000,22812344,17532447,5279897,23.139999389648438,-6578,-845669,0,0.0,0,0.0,0.0
216,20210722,179000,184000,177500,183500,64909,11792000000,22812000,4186002000000,22812344,17532951,5279393,23.139999389648438,21150,-824519,0,0.0,0,0.0,0.0
215,20210723,183500,184500,181500,183000,29164,5338000000,22812000,4174596000000,22812344,17528554,5283790,23.15999984741211,624,-823895,0,0.0,0,0.0,0.0
214,20210726,185500,186000,180500,181500,41183,7566000000,22812000,4140378000000,22812344,17524513,5287831,23.18000030517578,-10990,-834885,0,0.0,0,0.0,0.0
213,20210727,180500,184000,180500,182500,23938,4379000000,22812000,4163190000000,22812344,17524314,5288030,23.18000030517578,5800,-829085,0,0.0,0,0.0,0.0
212,20210728,185000,185000,179500,181000,20303,3686000000,22812000,4128972000000,22812344,17532004,5280340,23.149999618530273,712,-828373,0,0.0,0,0.0,0.0
211,20210729,180500,182500,179500,180000,26871,4849000000,22812000,4106160000000,22812344,17528203,5284141,23.15999984741211,-4260,-832633,0,0.0,0,0.0,0.0
210,20210730,179000,179500,175000,176000,38404,6781000000,22812000,4014912000000,22812344,17532751,5279593,23.139999389648438,-9912,-842545,0,0.0,0,0.0,0.0
209,20210802,177500,178000,175000,176500,20504,3619000000,22812000,4026318000000,22812344,17539422,5272922,23.110000610351562,6783,-835762,0,0.0,0,0.0,0.0
